"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"15996","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"15999","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"16000","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"16001","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16004","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16006","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16005","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16003","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16013","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16002","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16008","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16009","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16007","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16012","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16011","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16014","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16015","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16016","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16018","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16010","0.33","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"16017","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16019","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16020","0.33","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"16023","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16022","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16021","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16026","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16024","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16025","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16028","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16027","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16029","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16031","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16033","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16030","0.33","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"16034","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16032","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16035","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16036","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16037","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16038","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16039","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16040","0.33","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"16044","0.33","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"16042","0.33","0","0.05","""expected reproduction""","264","0","0","1","0","0","0.5"
"16041","0.33","0","0.05","""expected reproduction""","264","0","0","0","0","0","0"
"16043","0.33","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"16045","0.33","0","0.05","""expected reproduction""","264","1","0","0","1","0","1.1"
"16047","0.33","0","0.05","""expected reproduction""","264","0","0","1","0","0","0.5"
"16049","0.33","0","0.05","""expected reproduction""","264","0","0","1","0","0","0.5"
"16050","0.33","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"16051","0.33","0","0.06","""expected reproduction""","264","1","0","1","1","0","1.6"
"16046","0.33","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"16052","0.33","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"16048","0.33","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"16054","0.33","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"16053","0.33","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"16056","0.33","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"16055","0.33","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"16057","0.33","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"16058","0.33","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"16059","0.33","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"16061","0.33","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"16060","0.33","0","0.06","""expected reproduction""","264","0","0","1","1","0","0.6"
"16062","0.33","0","0.07","""expected reproduction""","264","0","0","1","1","0","0.6"
"16063","0.33","0","0.07","""expected reproduction""","264","0","0","1","0","0","0.5"
"16064","0.33","0","0.07","""expected reproduction""","264","0","0","1","0","0","0.5"
"16067","0.33","0","0.07","""expected reproduction""","264","0","0","1","1","0","0.6"
"16066","0.33","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"16065","0.33","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"16074","0.33","0","0.08","""expected reproduction""","264","0","0","1","1","0","0.6"
"16069","0.33","0","0.07","""expected reproduction""","264","1","0","1","1","0","1.6"
"16073","0.33","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"16068","0.33","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"16072","0.33","0","0.08","""expected reproduction""","264","0","0","1","1","0","0.6"
"16071","0.33","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"16070","0.33","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"16075","0.33","0","0.08","""expected reproduction""","264","1","0","1","1","0","1.6"
"16076","0.33","0","0.08","""expected reproduction""","264","1","0","1","1","0","1.6"
"16077","0.33","0","0.08","""expected reproduction""","264","1","0","1","1","0","1.6"
"16078","0.33","0","0.08","""expected reproduction""","264","0","0","1","1","0","0.6"
"16079","0.33","0","0.08","""expected reproduction""","264","0","0","1","0","0","0.5"
"16080","0.33","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"16081","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16083","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16082","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16084","0.33","0","0.09","""expected reproduction""","264","0","0","1","1","0","0.6"
"16086","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16085","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16088","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16089","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16087","0.33","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"16091","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16090","0.33","0","0.09","""expected reproduction""","264","0","0","1","0","0","0.5"
"16093","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16092","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16094","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16095","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16096","0.33","0","0.1","""expected reproduction""","264","0","0","1","0","0","0.5"
"16097","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16100","0.33","0","0.1","""expected reproduction""","264","1","0","1","0","0","1.5"
"16099","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16098","0.33","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"16102","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16103","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16101","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16105","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16106","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16104","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16108","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16107","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16110","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16111","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16109","0.33","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"16115","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16112","0.33","0","0.12","""expected reproduction""","264","1","0","1","0","0","1.5"
"16116","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16113","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16118","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16114","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16119","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16117","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16121","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16122","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16120","0.33","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"16124","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16125","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16123","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16127","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16128","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16126","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16129","0.33","0","0.13","""expected reproduction""","264","1","0","1","0","0","1.5"
"16130","0.33","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"16131","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16132","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16136","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16134","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16133","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16135","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16138","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16137","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16139","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16140","0.33","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"16141","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16143","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16142","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16144","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16145","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16146","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16149","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16147","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16148","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16150","0.33","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"16153","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16151","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16152","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16154","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16155","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16157","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16156","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16158","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16160","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16159","0.33","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"16161","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16162","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16164","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16163","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16165","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16166","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16167","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16168","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16169","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16171","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16172","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16170","0.33","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"16173","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16174","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16175","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16176","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"16177","0.33","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
